/*********************************************
 * OPL 12.7.1.0 Data
 * Author: PC
 * Creation Date: 2017年11月25日 at 下午4:09:14
 *********************************************/
NumNodes = 7;

NumDemands = 37;

NumNFs = 3;


Arcs = {
   // from, to, capacity
   <  0,    1,  10000 >,
   <  0,    2,  10000 >,
   <  1,    3,  10000 >, 
   <  2,    4,  10000 >,
   <  2,    5,  10000 >,
   <  2,    6,  10000  >,
   <  3,    4,  10000 >,
   <  4,    5,  10000  >,
   <  5,    6,  10000 >,
   //reverse
   <  1,    0,  10000 >,
   <  2,    0,  10000 >,
   <  3,    1,  10000>, 
   <  4,    2,  10000  >,
   <  5,    2,  10000  >,
   <  6,    2,  10000  >,
   <  4,    3,  10000 >,
   <  5,    4,  10000  >,
   <  6,    5,  10000  >,

};

NFs = {NF1, NF2, NF3};

NumVM = 2;

VMtroughput = #[
	NF1 : 1000
	NF2 : 1000
	NF3 : 1000
]#;

/* 
Demands = {
   //id, src, dest, supply, NFC
   //0-1-4
   <  1,  0,   1,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  2,  0,   1,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  3,  0,   1,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  4,  0,   1,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >, 
   //0-2-3
   <  5,  0,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  6,  0,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  7,  0,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //0-3-4
   <  8,  0,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  9,  0,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  10,  0,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  11,  0,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //0-4-2
   <  12,  0,   4,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  13,  0,   4,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //0-5-5
   <  14,  0,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  15,  0,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  16,  0,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  17,  0,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  18,  0,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //0-6-3
   <  19,  0,   6,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  20,  0,   6,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  21,  0,   6,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-0-3
   <  22,  1,   0,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  23,  1,   0,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  24,  1,   0,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-2-3
   <  25,  1,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  26,  1,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  27,  1,   2,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-3-4
   <  28,  1,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  29,  1,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  30,  1,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  31,  1,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-4-1
   <  32,  1,   4,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-5-5
   <  33,  1,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  34,  1,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  35,  1,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  36,  1,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  37,  1,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //1-6-2
   <  38,  1,   6,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  39,  1,   6,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   
   //2-0-0
  
   //2-1-1
   <  40,  2,   1,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   
   //2-3-4
   <  41,  2,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  42,  2,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  43,  2,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  44,  2,   3,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //2-4-2
   <  45,  2,   4,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   <  46,  2,   4,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
   //2-5-2
   <  47,  2,   5,   1  ,  #[NF1:1 NF2:2 NF3:3 ]#  >,
